agno;mes;RBD;Establecimiento;Codigo;Enseñanza;Nivel;Letra;Porc_de_Asistencia;Matrícula_cierre_mes;;;;;;
2025;5.Julio;10553;Escuela Marcial Martinez Ferrari;110;Enseñanza Básica;2° básico;B;91%;20;;;;;;
2025;5.Julio;10553;Escuela Marcial Martinez Ferrari;110;Enseñanza Básica;3° básico;A;91%;23;;;;;;
2025;5.Julio;10553;Escuela Marcial Martinez Ferrari;110;Enseñanza Básica;3° básico;B;92%;24;;;;;;
2025;5.Julio;10553;Escuela Marcial Martinez Ferrari;110;Enseñanza Básica;4° básico;A;93%;22;;;;;;
2025;5.Julio;10553;Escuela Marcial Martinez Ferrari;110;Enseñanza Básica;4° básico;B;92%;18;;;;;;
2025;5.Julio;10553;Escuela Marcial Martinez Ferrari;110;Enseñanza Básica;5° básico;A;93%;24;;;;;;
2025;5.Julio;10553;Escuela Marcial Martinez Ferrari;110;Enseñanza Básica;5° básico;B;91%;23;;;;;;
2025;5.Julio;10553;Escuela Marcial Martinez Ferrari;110;Enseñanza Básica;6° básico;A;92%;23;;;;;;
2025;5.Julio;10553;Escuela Marcial Martinez Ferrari;110;Enseñanza Básica;6° básico;B;93%;26;;;;;;
2025;5.Julio;10553;Escuela Marcial Martinez Ferrari;110;Enseñanza Básica;7° básico;A;92%;28;;;;;;
2025;5.Julio;10553;Escuela Marcial Martinez Ferrari;110;Enseñanza Básica;7° básico;B;91%;27;;;;;;
2025;5.Julio;10553;Escuela Marcial Martinez Ferrari;110;Enseñanza Básica;8° básico;A;88%;30;;;;;;
2025;5.Julio;10553;Escuela Marcial Martinez Ferrari;110;Enseñanza Básica;8° básico;B;90%;31;;;;;;
2025;5.Julio;10554;Escuela General Rene Schneider Chereau;10;Educación Parvularia;1er nivel de Transición (Prekinder);A;83%;18;;;;;;
2025;5.Julio;10554;Escuela General Rene Schneider Chereau;10;Educación Parvularia;2° nivel de Transición (Kinder);A;73%;18;;;;;;
2025;5.Julio;10554;Escuela General Rene Schneider Chereau;110;Enseñanza Básica;1° básico;A;85%;24;;;;;;
2025;5.Julio;10554;Escuela General Rene Schneider Chereau;110;Enseñanza Básica;2° básico;A;83%;21;;;;;;
2025;5.Julio;10554;Escuela General Rene Schneider Chereau;110;Enseñanza Básica;3° básico;A;89%;34;;;;;;
2025;5.Julio;10554;Escuela General Rene Schneider Chereau;110;Enseñanza Básica;4° básico;A;82%;29;;;;;;
2025;5.Julio;10554;Escuela General Rene Schneider Chereau;110;Enseñanza Básica;5° básico;A;94%;25;;;;;;
2025;5.Julio;10554;Escuela General Rene Schneider Chereau;110;Enseñanza Básica;6° básico;A;90%;29;;;;;;
2025;5.Julio;10554;Escuela General Rene Schneider Chereau;110;Enseñanza Básica;7° básico;A;87%;33;;;;;;
2025;5.Julio;10554;Escuela General Rene Schneider Chereau;110;Enseñanza Básica;8° básico;A;86%;27;;;;;;
2025;5.Julio;10555;Escuela Basica Base El Bosque;10;Educación Parvularia;1er nivel de Transición (Prekinder);A;83%;26;;;;;;
2025;5.Julio;10555;Escuela Basica Base El Bosque;10;Educación Parvularia;2° nivel de Transición (Kinder);A;84%;29;;;;;;
2025;5.Julio;10555;Escuela Basica Base El Bosque;110;Enseñanza Básica;1° básico;A;84%;33;;;;;;
2025;5.Julio;10555;Escuela Basica Base El Bosque;110;Enseñanza Básica;2° básico;A;89%;39;;;;;;
2025;5.Julio;10555;Escuela Basica Base El Bosque;110;Enseñanza Básica;3° básico;A;84%;33;;;;;;
2025;5.Julio;10555;Escuela Basica Base El Bosque;110;Enseñanza Básica;4° básico;A;87%;35;;;;;;
2025;5.Julio;10555;Escuela Basica Base El Bosque;110;Enseñanza Básica;5° básico;A;92%;34;;;;;;
2025;5.Julio;10555;Escuela Basica Base El Bosque;110;Enseñanza Básica;6° básico;A;93%;34;;;;;;
2025;5.Julio;10555;Escuela Basica Base El Bosque;110;Enseñanza Básica;7° básico;A;84%;29;;;;;;
2025;5.Julio;10555;Escuela Basica Base El Bosque;110;Enseñanza Básica;8° básico;A;92%;32;;;;;;
2025;5.Julio;10555;Escuela Basica Base El Bosque;165;Educación Básica Adultos Sin Oficios;Nivel Básico 3(7° y 8° básico);A;69%;12;;;;;;
2025;5.Julio;10555;Escuela Basica Base El Bosque;363;Educación Media H-C Adultos;1er nivel (1° y 2° medio);A;77%;15;;;;;;
2025;5.Julio;10555;Escuela Basica Base El Bosque;363;Educación Media H-C Adultos;1er nivel (1° y 2° medio);B;75%;14;;;;;;
2025;5.Julio;10555;Escuela Basica Base El Bosque;363;Educación Media H-C Adultos;2do nivel (3° y 4° medio);A;79%;19;;;;;;
2025;5.Julio;10555;Escuela Basica Base El Bosque;363;Educación Media H-C Adultos;2do nivel (3° y 4° medio);B;79%;18;;;;;;
2025;5.Julio;10555;Escuela Basica Base El Bosque;363;Educación Media H-C Adultos;2do nivel (3° y 4° medio);C;75%;17;;;;;;
2025;5.Julio;10556;Escuela Alemania;10;Educación Parvularia;1er nivel de Transición (Prekinder);A;53%;5;;;;;;
2025;5.Julio;10556;Escuela Alemania;10;Educación Parvularia;2° nivel de Transición (Kinder);A;79%;15;;;;;;
2025;5.Julio;10556;Escuela Alemania;110;Enseñanza Básica;1° básico;A;78%;15;;;;;;
2025;5.Julio;10556;Escuela Alemania;110;Enseñanza Básica;2° básico;A;84%;27;;;;;;
2025;5.Julio;10556;Escuela Alemania;110;Enseñanza Básica;3° básico;A;85%;14;;;;;;
2025;5.Julio;10556;Escuela Alemania;110;Enseñanza Básica;4° básico;A;87%;31;;;;;;
2025;5.Julio;10556;Escuela Alemania;110;Enseñanza Básica;5° básico;A;90%;25;;;;;;
2025;5.Julio;10556;Escuela Alemania;110;Enseñanza Básica;6° básico;A;88%;29;;;;;;
2025;5.Julio;10556;Escuela Alemania;110;Enseñanza Básica;7° básico;A;76%;24;;;;;;
2025;5.Julio;10556;Escuela Alemania;110;Enseñanza Básica;8° básico;A;89%;25;;;;;;
2025;5.Julio;10557;Escuela General Alberto A. Bachelet Martinez;10;Educación Parvularia;1er nivel de Transición (Prekinder);A;84%;7;;;;;;
2025;5.Julio;10557;Escuela General Alberto A. Bachelet Martinez;10;Educación Parvularia;2° nivel de Transición (Kinder);A;82%;17;;;;;;
2025;5.Julio;10557;Escuela General Alberto A. Bachelet Martinez;110;Enseñanza Básica;1° básico;A;86%;20;;;;;;
2025;5.Julio;10557;Escuela General Alberto A. Bachelet Martinez;110;Enseñanza Básica;2° básico;A;88%;31;;;;;;
2025;5.Julio;10557;Escuela General Alberto A. Bachelet Martinez;110;Enseñanza Básica;3° básico;A;89%;36;;;;;;
2025;5.Julio;10557;Escuela General Alberto A. Bachelet Martinez;110;Enseñanza Básica;4° básico;A;90%;40;;;;;;
2025;5.Julio;10557;Escuela General Alberto A. Bachelet Martinez;110;Enseñanza Básica;5° básico;A;90%;38;;;;;;
2025;5.Julio;10557;Escuela General Alberto A. Bachelet Martinez;110;Enseñanza Básica;6° básico;A;90%;36;;;;;;
2025;5.Julio;10557;Escuela General Alberto A. Bachelet Martinez;110;Enseñanza Básica;7° básico;A;90%;32;;;;;;
2025;5.Julio;10557;Escuela General Alberto A. Bachelet Martinez;110;Enseñanza Básica;8° básico;A;89%;28;;;;;;
2025;5.Julio;10557;Escuela General Alberto A. Bachelet Martinez;110;Enseñanza Básica;8° básico;B;87%;28;;;;;;
2025;5.Julio;10558;Escuela Republica De Los Ee.Uu. De America;10;Educación Parvularia;1er nivel de Transición (Prekinder);A;63%;8;;;;;;
2025;5.Julio;10558;Escuela Republica De Los Ee.Uu. De America;10;Educación Parvularia;2° nivel de Transición (Kinder);A;80%;9;;;;;;
2025;5.Julio;10558;Escuela Republica De Los Ee.Uu. De America;110;Enseñanza Básica;1° básico;A;85%;22;;;;;;
2025;5.Julio;10558;Escuela Republica De Los Ee.Uu. De America;110;Enseñanza Básica;2° básico;A;89%;18;;;;;;
2025;5.Julio;10558;Escuela Republica De Los Ee.Uu. De America;110;Enseñanza Básica;3° básico;A;87%;22;;;;;;
2025;5.Julio;10558;Escuela Republica De Los Ee.Uu. De America;110;Enseñanza Básica;4° básico;A;81%;30;;;;;;
2025;5.Julio;10558;Escuela Republica De Los Ee.Uu. De America;110;Enseñanza Básica;5° básico;A;84%;26;;;;;;
2025;5.Julio;10558;Escuela Republica De Los Ee.Uu. De America;110;Enseñanza Básica;6° básico;A;86%;17;;;;;;
2025;5.Julio;10558;Escuela Republica De Los Ee.Uu. De America;110;Enseñanza Básica;7° básico;A;85%;19;;;;;;
2025;5.Julio;10558;Escuela Republica De Los Ee.Uu. De America;110;Enseñanza Básica;8° básico;A;84%;25;;;;;;
2025;5.Julio;10559;Escuela Bernardo Leighton;10;Educación Parvularia;1er nivel de Transición (Prekinder);A;88%;18;;;;;;
2025;5.Julio;10559;Escuela Bernardo Leighton;10;Educación Parvularia;2° nivel de Transición (Kinder);A;86%;20;;;;;;
2025;5.Julio;10559;Escuela Bernardo Leighton;110;Enseñanza Básica;1° básico;A;94%;34;;;;;;
2025;5.Julio;10559;Escuela Bernardo Leighton;110;Enseñanza Básica;2° básico;A;89%;22;;;;;;
2025;5.Julio;10559;Escuela Bernardo Leighton;110;Enseñanza Básica;3° básico;A;90%;15;;;;;;
2025;5.Julio;10559;Escuela Bernardo Leighton;110;Enseñanza Básica;4° básico;A;85%;13;;;;;;
2025;5.Julio;10559;Escuela Bernardo Leighton;110;Enseñanza Básica;5° básico;A;92%;18;;;;;;
2025;5.Julio;10559;Escuela Bernardo Leighton;110;Enseñanza Básica;6° básico;A;90%;21;;;;;;
2025;5.Julio;10559;Escuela Bernardo Leighton;110;Enseñanza Básica;7° básico;A;89%;21;;;;;;
2025;5.Julio;10559;Escuela Bernardo Leighton;110;Enseñanza Básica;8° básico;A;93%;26;;;;;;
2025;5.Julio;10560;Escuela Javiera Carrera Verdugo;10;Educación Parvularia;1er nivel de Transición (Prekinder);A;79%;16;;;;;;
2025;5.Julio;10560;Escuela Javiera Carrera Verdugo;10;Educación Parvularia;2° nivel de Transición (Kinder);A;78%;25;;;;;;
2025;5.Julio;10560;Escuela Javiera Carrera Verdugo;110;Enseñanza Básica;1° básico;A;84%;36;;;;;;
2025;5.Julio;10560;Escuela Javiera Carrera Verdugo;110;Enseñanza Básica;2° básico;A;95%;34;;;;;;
2025;5.Julio;10560;Escuela Javiera Carrera Verdugo;110;Enseñanza Básica;3° básico;A;86%;25;;;;;;
2025;5.Julio;10560;Escuela Javiera Carrera Verdugo;110;Enseñanza Básica;4° básico;A;90%;31;;;;;;
2025;5.Julio;10560;Escuela Javiera Carrera Verdugo;110;Enseñanza Básica;5° básico;A;88%;28;;;;;;
2025;5.Julio;10560;Escuela Javiera Carrera Verdugo;110;Enseñanza Básica;6° básico;A;84%;31;;;;;;
2025;5.Julio;10560;Escuela Javiera Carrera Verdugo;110;Enseñanza Básica;7° básico;A;86%;26;;;;;;
2025;5.Julio;10560;Escuela Javiera Carrera Verdugo;110;Enseñanza Básica;8° básico;A;82%;34;;;;;;
2025;5.Julio;10561;Escuela Claudio Arrau Leon;10;Educación Parvularia;1er nivel de Transición (Prekinder);A;89%;13;;;;;;
2025;5.Julio;10561;Escuela Claudio Arrau Leon;10;Educación Parvularia;2° nivel de Transición (Kinder);A;88%;17;;;;;;
2025;5.Julio;10561;Escuela Claudio Arrau Leon;110;Enseñanza Básica;1° básico;A;90%;23;;;;;;
2025;5.Julio;10561;Escuela Claudio Arrau Leon;110;Enseñanza Básica;2° básico;A;91%;21;;;;;;
2025;5.Julio;10561;Escuela Claudio Arrau Leon;110;Enseñanza Básica;3° básico;A;87%;23;;;;;;
2025;5.Julio;10561;Escuela Claudio Arrau Leon;110;Enseñanza Básica;4° básico;A;93%;22;;;;;;
2025;5.Julio;10561;Escuela Claudio Arrau Leon;110;Enseñanza Básica;5° básico;A;87%;26;;;;;;
2025;5.Julio;10561;Escuela Claudio Arrau Leon;110;Enseñanza Básica;6° básico;A;96%;23;;;;;;
2025;5.Julio;10561;Escuela Claudio Arrau Leon;110;Enseñanza Básica;7° básico;A;88%;25;;;;;;
2025;5.Julio;10561;Escuela Claudio Arrau Leon;110;Enseñanza Básica;8° básico;A;90%;29;;;;;;
2025;5.Julio;10563;Escuela Manuel Magallanes Moure;10;Educación Parvularia;1er nivel de Transición (Prekinder);A;83%;1;;;;;;
2025;5.Julio;10563;Escuela Manuel Magallanes Moure;10;Educación Parvularia;2° nivel de Transición (Kinder);A;94%;2;;;;;;
2025;5.Julio;10563;Escuela Manuel Magallanes Moure;110;Enseñanza Básica;1° básico;A;86%;11;;;;;;
2025;5.Julio;10563;Escuela Manuel Magallanes Moure;110;Enseñanza Básica;2° básico;A;87%;14;;;;;;
2025;5.Julio;10563;Escuela Manuel Magallanes Moure;110;Enseñanza Básica;3° básico;A;94%;14;;;;;;
2025;5.Julio;10563;Escuela Manuel Magallanes Moure;110;Enseñanza Básica;4° básico;A;89%;23;;;;;;
2025;5.Julio;10563;Escuela Manuel Magallanes Moure;110;Enseñanza Básica;5° básico;A;86%;14;;;;;;
2025;5.Julio;10563;Escuela Manuel Magallanes Moure;110;Enseñanza Básica;6° básico;A;90%;17;;;;;;
2025;5.Julio;10563;Escuela Manuel Magallanes Moure;110;Enseñanza Básica;7° básico;A;84%;22;;;;;;
2025;5.Julio;10563;Escuela Manuel Magallanes Moure;110;Enseñanza Básica;8° básico;A;84%;29;;;;;;
2025;5.Julio;10564;Escuela Republica Del Peru;10;Educación Parvularia;1er nivel de Transición (Prekinder);A;76%;7;;;;;;
2025;5.Julio;10564;Escuela Republica Del Peru;10;Educación Parvularia;2° nivel de Transición (Kinder);A;86%;8;;;;;;
2025;5.Julio;10564;Escuela Republica Del Peru;110;Enseñanza Básica;1° básico;A;88%;19;;;;;;
2025;5.Julio;10564;Escuela Republica Del Peru;110;Enseñanza Básica;2° básico;A;88%;27;;;;;;
2025;5.Julio;10564;Escuela Republica Del Peru;110;Enseñanza Básica;3° básico;A;87%;25;;;;;;
2025;5.Julio;10564;Escuela Republica Del Peru;110;Enseñanza Básica;4° básico;A;89%;29;;;;;;
2025;5.Julio;10564;Escuela Republica Del Peru;110;Enseñanza Básica;5° básico;A;84%;35;;;;;;
2025;5.Julio;10564;Escuela Republica Del Peru;110;Enseñanza Básica;6° básico;A;94%;24;;;;;;
2025;5.Julio;10564;Escuela Republica Del Peru;110;Enseñanza Básica;7° básico;A;85%;34;;;;;;
2025;5.Julio;10564;Escuela Republica Del Peru;110;Enseñanza Básica;8° básico;A;88%;35;;;;;;
2025;5.Julio;10565;Escuela Diego Portales;10;Educación Parvularia;1er nivel de Transición (Prekinder);A;82%;13;;;;;;
2025;5.Julio;10565;Escuela Diego Portales;10;Educación Parvularia;1er nivel de Transición (Prekinder);B;86%;12;;;;;;
2025;5.Julio;10565;Escuela Diego Portales;10;Educación Parvularia;2° nivel de Transición (Kinder);A;83%;17;;;;;;
2025;5.Julio;10565;Escuela Diego Portales;10;Educación Parvularia;2° nivel de Transición (Kinder);B;84%;18;;;;;;
2025;5.Julio;10565;Escuela Diego Portales;110;Enseñanza Básica;1° básico;A;86%;19;;;;;;
2025;5.Julio;10565;Escuela Diego Portales;110;Enseñanza Básica;1° básico;B;83%;20;;;;;;
2025;5.Julio;10565;Escuela Diego Portales;110;Enseñanza Básica;1° básico;C;80%;20;;;;;;
2025;5.Julio;10565;Escuela Diego Portales;110;Enseñanza Básica;2° básico;A;85%;19;;;;;;
2025;5.Julio;10565;Escuela Diego Portales;110;Enseñanza Básica;2° básico;B;83%;23;;;;;;
2025;5.Julio;10565;Escuela Diego Portales;110;Enseñanza Básica;2° básico;C;82%;18;;;;;;
2025;5.Julio;10565;Escuela Diego Portales;110;Enseñanza Básica;3° básico;A;82%;24;;;;;;
2025;5.Julio;10565;Escuela Diego Portales;110;Enseñanza Básica;3° básico;B;77%;17;;;;;;
2025;5.Julio;10565;Escuela Diego Portales;110;Enseñanza Básica;3° básico;C;80%;26;;;;;;
2025;5.Julio;10565;Escuela Diego Portales;110;Enseñanza Básica;4° básico;A;87%;25;;;;;;
2025;5.Julio;10565;Escuela Diego Portales;110;Enseñanza Básica;4° básico;B;86%;29;;;;;;
2025;5.Julio;10565;Escuela Diego Portales;110;Enseñanza Básica;4° básico;C;84%;25;;;;;;
2025;5.Julio;10565;Escuela Diego Portales;110;Enseñanza Básica;5° básico;A;81%;31;;;;;;
2025;5.Julio;10565;Escuela Diego Portales;110;Enseñanza Básica;5° básico;B;78%;30;;;;;;
2025;5.Julio;10565;Escuela Diego Portales;110;Enseñanza Básica;5° básico;C;85%;31;;;;;;
2025;5.Julio;10565;Escuela Diego Portales;110;Enseñanza Básica;6° básico;A;73%;24;;;;;;
2025;5.Julio;10565;Escuela Diego Portales;110;Enseñanza Básica;6° básico;B;85%;25;;;;;;
2025;5.Julio;10565;Escuela Diego Portales;110;Enseñanza Básica;6° básico;C;75%;23;;;;;;
2025;5.Julio;10565;Escuela Diego Portales;110;Enseñanza Básica;7° básico;A;80%;32;;;;;;
2025;5.Julio;10565;Escuela Diego Portales;110;Enseñanza Básica;7° básico;B;79%;28;;;;;;
2025;5.Julio;10565;Escuela Diego Portales;110;Enseñanza Básica;7° básico;C;78%;28;;;;;;
2025;5.Julio;10565;Escuela Diego Portales;110;Enseñanza Básica;8° básico;A;89%;25;;;;;;
2025;5.Julio;10565;Escuela Diego Portales;110;Enseñanza Básica;8° básico;B;85%;28;;;;;;
2025;5.Julio;10565;Escuela Diego Portales;110;Enseñanza Básica;8° básico;C;85%;26;;;;;;
2025;5.Julio;10567;Escuela Mahuida;10;Educación Parvularia;1er nivel de Transición (Prekinder);A;84%;5;;;;;;
2025;5.Julio;10567;Escuela Mahuida;10;Educación Parvularia;2° nivel de Transición (Kinder);A;94%;5;;;;;;
2025;5.Julio;10567;Escuela Mahuida;110;Enseñanza Básica;1° básico;A;88%;23;;;;;;
2025;5.Julio;10567;Escuela Mahuida;110;Enseñanza Básica;2° básico;A;81%;25;;;;;;
2025;5.Julio;10567;Escuela Mahuida;110;Enseñanza Básica;3° básico;A;89%;23;;;;;;
2025;5.Julio;10567;Escuela Mahuida;110;Enseñanza Básica;4° básico;A;83%;16;;;;;;
2025;5.Julio;10567;Escuela Mahuida;110;Enseñanza Básica;4° básico;B;92%;16;;;;;;
2025;5.Julio;10567;Escuela Mahuida;110;Enseñanza Básica;5° básico;A;80%;22;;;;;;
2025;5.Julio;10567;Escuela Mahuida;110;Enseñanza Básica;5° básico;B;86%;23;;;;;;
2025;5.Julio;10567;Escuela Mahuida;110;Enseñanza Básica;6° básico;A;81%;20;;;;;;
2025;5.Julio;10567;Escuela Mahuida;110;Enseñanza Básica;6° básico;B;81%;20;;;;;;
2025;5.Julio;10567;Escuela Mahuida;110;Enseñanza Básica;7° básico;A;81%;16;;;;;;
2025;5.Julio;10567;Escuela Mahuida;110;Enseñanza Básica;7° básico;B;85%;18;;;;;;
2025;5.Julio;10567;Escuela Mahuida;110;Enseñanza Básica;8° básico;A;80%;19;;;;;;
2025;5.Julio;10567;Escuela Mahuida;110;Enseñanza Básica;8° básico;B;85%;13;;;;;;
2025;5.Julio;10568;Escuela Canciller Orlando Letelier;10;Educación Parvularia;1er nivel de Transición (Prekinder);A;89%;17;;;;;;
2025;5.Julio;10568;Escuela Canciller Orlando Letelier;10;Educación Parvularia;2° nivel de Transición (Kinder);A;92%;17;;;;;;
2025;5.Julio;10568;Escuela Canciller Orlando Letelier;110;Enseñanza Básica;1° básico;A;91%;33;;;;;;
2025;5.Julio;10568;Escuela Canciller Orlando Letelier;110;Enseñanza Básica;2° básico;A;92%;30;;;;;;
2025;5.Julio;10568;Escuela Canciller Orlando Letelier;110;Enseñanza Básica;3° básico;A;92%;28;;;;;;
2025;5.Julio;10568;Escuela Canciller Orlando Letelier;110;Enseñanza Básica;4° básico;A;92%;27;;;;;;
2025;5.Julio;10568;Escuela Canciller Orlando Letelier;110;Enseñanza Básica;5° básico;A;91%;32;;;;;;
2025;5.Julio;10568;Escuela Canciller Orlando Letelier;110;Enseñanza Básica;6° básico;A;94%;26;;;;;;
2025;5.Julio;10568;Escuela Canciller Orlando Letelier;110;Enseñanza Básica;7° básico;A;92%;29;;;;;;
2025;5.Julio;10568;Escuela Canciller Orlando Letelier;110;Enseñanza Básica;8° básico;A;91%;34;;;;;;
2025;5.Julio;10569;Liceo Nuevo Porvenir;10;Educación Parvularia;1er nivel de Transición (Prekinder);A;73%;14;;;;;;
2025;5.Julio;10569;Liceo Nuevo Porvenir;10;Educación Parvularia;2° nivel de Transición (Kinder);A;82%;24;;;;;;
2025;5.Julio;10569;Liceo Nuevo Porvenir;110;Enseñanza Básica;1° básico;A;79%;34;;;;;;
2025;5.Julio;10569;Liceo Nuevo Porvenir;110;Enseñanza Básica;2° básico;A;77%;26;;;;;;
2025;5.Julio;10569;Liceo Nuevo Porvenir;110;Enseñanza Básica;3° básico;A;72%;26;;;;;;
2025;5.Julio;10569;Liceo Nuevo Porvenir;110;Enseñanza Básica;4° básico;A;86%;22;;;;;;
2025;5.Julio;10569;Liceo Nuevo Porvenir;110;Enseñanza Básica;5° básico;A;72%;24;;;;;;
2025;5.Julio;10569;Liceo Nuevo Porvenir;110;Enseñanza Básica;6° básico;A;71%;19;;;;;;
2025;5.Julio;10569;Liceo Nuevo Porvenir;110;Enseñanza Básica;7° básico;A;79%;30;;;;;;
2025;5.Julio;10569;Liceo Nuevo Porvenir;110;Enseñanza Básica;8° básico;A;81%;22;;;;;;
2025;5.Julio;10569;Liceo Nuevo Porvenir;167;Educación Básica Adultos Con Oficios;Nivel Básico 3(7° y 8° básico);A;81%;39;;;;;;
2025;5.Julio;10569;Liceo Nuevo Porvenir;363;Educación Media H-C Adultos;1er nivel (1° y 2° medio);A;69%;33;;;;;;
2025;5.Julio;10569;Liceo Nuevo Porvenir;363;Educación Media H-C Adultos;1er nivel (1° y 2° medio);B;63%;33;;;;;;
2025;5.Julio;10569;Liceo Nuevo Porvenir;363;Educación Media H-C Adultos;2do nivel (3° y 4° medio);A;77%;29;;;;;;
2025;5.Julio;10569;Liceo Nuevo Porvenir;363;Educación Media H-C Adultos;2do nivel (3° y 4° medio);B;70%;30;;;;;;
2025;5.Julio;10569;Liceo Nuevo Porvenir;363;Educación Media H-C Adultos;2do nivel (3° y 4° medio);C;65%;31;;;;;;
2025;5.Julio;10570;Escuela Basica Dr Luis Sepulveda Salvatierra;10;Educación Parvularia;1er nivel de Transición (Prekinder);A;82%;10;;;;;;
2025;5.Julio;10570;Escuela Basica Dr Luis Sepulveda Salvatierra;10;Educación Parvularia;2° nivel de Transición (Kinder);A;86%;12;;;;;;
2025;5.Julio;10570;Escuela Basica Dr Luis Sepulveda Salvatierra;110;Enseñanza Básica;1° básico;A;83%;21;;;;;;
2025;5.Julio;10570;Escuela Basica Dr Luis Sepulveda Salvatierra;110;Enseñanza Básica;2° básico;A;85%;15;;;;;;
2025;5.Julio;10570;Escuela Basica Dr Luis Sepulveda Salvatierra;110;Enseñanza Básica;3° básico;A;82%;25;;;;;;
2025;5.Julio;10570;Escuela Basica Dr Luis Sepulveda Salvatierra;110;Enseñanza Básica;4° básico;A;89%;34;;;;;;
2025;5.Julio;10570;Escuela Basica Dr Luis Sepulveda Salvatierra;110;Enseñanza Básica;5° básico;A;87%;29;;;;;;
2025;5.Julio;10570;Escuela Basica Dr Luis Sepulveda Salvatierra;110;Enseñanza Básica;6° básico;A;86%;23;;;;;;
2025;5.Julio;10570;Escuela Basica Dr Luis Sepulveda Salvatierra;110;Enseñanza Básica;7° básico;A;88%;32;;;;;;
